20100113,CL,1,buy,1,125.14
20100126,CL,1,liqLong,0,119.14
20100202,CL,1,sell,1,122.37
20100204,CL,1,buy,1,118.64
20100216,CL,1,sell,1,121.35
20100315,CL,1,buy,1,124.64
20100316,CL,1,sell,1,126.79
20100319,CL,1,buy,1,125.66
20100329,CL,1,sell,1,126.9
20100413,CL,1,buy,1,127.56
20100414,CL,1,sell,1,130.72
20100416,CL,1,buy,1,128.96
20100429,CL,1,sell,1,128.38
20100504,CL,1,buy,1,126.14
20100506,CL,1,liqLong,0,119.99
20100517,CL,1,sell,1,114.81
20100728,CL,1,buy,1,114.87
20100729,CL,1,sell,1,116.98
20100811,CL,1,buy,1,116.92
20100823,CL,1,liqLong,0,110.79
20101021,CL,1,buy,1,117.53
20101101,CL,1,sell,1,118.94
20101116,CL,1,buy,1,120.52
20101129,CL,1,sell,1,119.95
20101207,CL,1,liqShort,0,126.06
20101208,CL,1,sell,1,124.19
20101215,CL,1,liqShort,0,122.93
20110111,CL,1,sell,1,126.02
20110120,CL,1,buy,1,123.67
20110131,CL,1,sell,1,125.34
20110208,CL,1,buy,1,120.44
20110218,CL,1,liqLong,0,121.42
20110224,CL,1,buy,1,129.17
20110506,CL,1,liqLong,0,128.62
20110620,CL,1,sell,1,121.18
20110728,CL,1,buy,1,124.46
20110804,CL,1,liqLong,0,116.07
20110805,CL,1,sell,1,114.19
20111025,CL,1,liqShort,0,118.84
20111117,CL,1,buy,1,128.88
20120131,CL,1,sell,1,127.26
20120206,CL,1,buy,1,124.29
20120208,CL,1,sell,1,126.19
20120222,CL,1,liqShort,0,133.11
20120227,CL,1,buy,1,136.06
20120405,CL,1,liqLong,0,127.83
20120409,CL,1,buy,1,128.4
20120417,CL,1,sell,1,130.04
20120419,CL,1,buy,1,127.65
20120420,CL,1,sell,1,129.53
20120423,CL,1,buy,1,127.82
20120425,CL,1,sell,1,129.49
20120503,CL,1,buy,1,128.68
20120507,CL,1,liqLong,0,122.35
20120510,CL,1,sell,1,121.87
20120807,CL,1,liqShort,0,116.52
20121025,CL,1,sell,1,109.05
20121206,CL,1,buy,1,110.12
20121218,CL,1,sell,1,110.59
20130102,CL,1,liqShort,0,115.64
20130123,CL,1,buy,1,118.81
20130301,CL,1,liqLong,0,113.26
20130404,CL,1,buy,1,115.1
20130415,CL,1,liqLong,0,110.26
20130416,CL,1,sell,1,108.55
20130506,CL,1,liqShort,0,116.42
20130517,CL,1,sell,1,117.2
20130522,CL,1,buy,1,115.58
20130606,CL,1,sell,1,115.07
20130620,CL,1,buy,1,115.92
20130701,CL,1,sell,1,118.31
20130709,CL,1,liqShort,0,124.53
20130712,CL,1,buy,1,124.86
20130926,CL,1,liqLong,0,123.45
20130930,CL,1,buy,1,123.61
20131004,CL,1,sell,1,125.15
20131007,CL,1,buy,1,123.59
20131008,CL,1,sell,1,124.81
20131009,CL,1,buy,1,123.57
20131023,CL,1,liqLong,0,117.95
20131025,CL,1,sell,1,118.14
20131230,CL,1,liqShort,0,120.16
20140206,CL,1,sell,1,117.68
20140218,CL,1,liqShort,0,122.36
20140219,CL,1,buy,1,122.77
20140326,CL,1,sell,1,120.48
20140402,CL,1,buy,1,120.05
20140404,CL,1,sell,1,122.22
20140423,CL,1,liqShort,0,123.81
20140425,CL,1,buy,1,123.85
20140509,CL,1,sell,1,122.79
20140523,CL,1,liqShort,0,126.58
20140613,CL,1,buy,1,129.16
20140714,CL,1,liqLong,0,123.27
20140815,CL,1,sell,1,119.49
20150408,CL,1,liqShort,0,77.67
20150501,CL,1,buy,1,82.88
20150702,CL,1,liqLong,0,78.59
20150721,CL,1,sell,1,71.65
20151009,CL,1,liqShort,0,70.25
20151019,CL,1,buy,1,66.87
20151030,CL,1,sell,1,66.78
20151106,CL,1,buy,1,64.23
20151125,CL,1,liqLong,0,62.07
20151203,CL,1,sell,1,59.11
20160310,CL,1,liqShort,0,52.77
20160408,CL,1,sell,1,52.17
20160427,CL,1,liqShort,0,57.4
20160505,CL,1,sell,1,57.26
20160509,CL,1,buy,1,55.24
20160511,CL,1,sell,1,57.35
20160517,CL,1,buy,1,59.69
20160708,CL,1,liqLong,0,55.77
20160719,CL,1,buy,1,55.44
20160729,CL,1,sell,1,51.0
20160819,CL,1,liqShort,0,58.1
20160908,CL,1,sell,1,56.39
20160914,CL,1,buy,1,53.27
20160926,CL,1,sell,1,54.52
20161010,CL,1,liqShort,0,59.42
20161014,CL,1,sell,1,59.4
