20101208,EC,1,sell,1,1.47245
20110126,EC,1,liqShort,0,1.5181
20110624,EC,1,sell,1,1.57545
20140219,EC,1,buy,1,1.52025
20140220,EC,1,sell,1,1.51775
20140310,EC,1,buy,1,1.53175
20140515,EC,1,liqLong,0,1.51275
20140521,EC,1,sell,1,1.51445
20160906,EC,1,buy,1,1.24485
20161018,EC,1,sell,1,1.2274
20161109,EC,1,liqShort,0,1.24905
20170407,EC,1,sell,1,1.18295
20170424,EC,1,liqShort,0,1.2046
20170425,EC,1,buy,1,1.20485
20171019,EC,1,sell,1,1.2869
20171220,EC,1,buy,1,1.28825
20180409,EC,1,sell,1,1.3219
20190204,EC,1,buy,1,1.21165
20190211,EC,1,sell,1,1.19735
20190701,EC,1,buy,1,1.1888
20190717,EC,1,liqLong,0,1.1712
20190725,EC,1,sell,1,1.164
20191121,EC,1,buy,1,1.14695
20191127,EC,1,sell,1,1.1413
20191206,EC,1,buy,1,1.14875
20200109,EC,1,sell,1,1.1463
20200116,EC,1,buy,1,1.1502
20200127,EC,1,liqLong,0,1.13545
20200128,EC,1,sell,1,1.1361
20200305,EC,1,liqShort,0,1.1543
20201014,EC,1,sell,1,1.198
20201125,EC,1,buy,1,1.212
20210222,EC,1,sell,1,1.23215
20210513,EC,1,buy,1,1.22465
20210618,EC,1,liqLong,0,1.2031
20210701,EC,1,sell,1,1.202
20220209,EC,1,buy,1,1.1523
20220224,EC,1,liqLong,0,1.1288
20100107,JY,1,sell,1,1.21535
20100127,JY,1,liqShort,0,1.25295
20100401,JY,1,sell,1,1.20195
20100506,JY,1,liqShort,0,1.233
20101214,JY,1,sell,1,1.32765
20101231,JY,1,liqShort,0,1.35985
20110408,JY,1,sell,1,1.30425
20110421,JY,1,liqShort,0,1.3498
20111103,JY,1,sell,1,1.40655
20120103,JY,1,liqShort,0,1.4290500000000002
20120124,JY,1,buy,1,1.42225
20120125,JY,1,liqLong,0,1.40235
20120223,JY,1,sell,1,1.36845
20120531,JY,1,liqShort,0,1.3957
20121023,JY,1,sell,1,1.37045
20131104,JY,1,buy,1,1.12795
20131120,JY,1,sell,1,1.11315
20140507,JY,1,buy,1,1.09745
20140730,JY,1,liqLong,0,1.08555
20140804,JY,1,sell,1,1.08835
20150506,JY,1,buy,1,0.94535
20150526,JY,1,liqLong,0,0.92905
20150528,JY,1,sell,1,0.91935
20150708,JY,1,liqShort,0,0.94005
20150826,JY,1,buy,1,0.9512
20150828,JY,1,liqLong,0,0.9313
20151111,JY,1,sell,1,0.92045
20151211,JY,1,liqShort,0,0.9357000000000001
20160108,JY,1,buy,1,0.95775
20160129,JY,1,liqLong,0,0.9352
20161017,JY,1,sell,1,1.05775
20161109,JY,1,liqShort,0,1.0836999999999999
20170607,JY,1,sell,1,1.0044
20170818,JY,1,buy,1,1.00025
20170920,JY,1,liqLong,0,0.9753000000000001
20171004,JY,1,sell,1,0.97025
20180110,JY,1,buy,1,0.96785
20180430,JY,1,sell,1,0.9902
20190102,JY,1,buy,1,0.96885
20190225,JY,1,liqLong,0,0.9548500000000001
20190307,JY,1,sell,1,0.9471
20190322,JY,1,liqShort,0,0.9603
20190520,JY,1,buy,1,0.95565
20191002,JY,1,sell,1,0.96555
20200309,JY,1,liqShort,0,0.9867
20200522,JY,1,sell,1,0.95335
20200604,JY,1,buy,1,0.94245
20200623,JY,1,sell,1,0.95945
20200624,JY,1,buy,1,0.9634
20200702,JY,1,sell,1,0.95445
20200724,JY,1,liqShort,0,0.9694
20200727,JY,1,buy,1,0.96665
20210209,JY,1,sell,1,0.97095
20210823,JY,1,buy,1,0.92985
20210928,JY,1,liqLong,0,0.91695
20101216,BP,1,sell,1,1.6049
20110118,BP,1,liqShort,0,1.6505
20110204,BP,1,buy,1,1.6642
