EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20020131,5662.5,-2856.25,1093.75,5606.32,3839.93,5717.55,4550.0,13645.0,0,-8940.0,9970.0,-32961.6,220.0,-324287.5,-988775.0,112.5,-234.0,-7525.0,3656.0,-17193.75,10075.0,
20020228,3456.25,-3518.75,-1231.25,4588.3,2488.27,6123.8,4550.0,17505.0,0,-8940.0,9640.0,-32961.6,780.0,-421487.5,-1005625.0,-12.5,-321.5,-7600.0,3146.8,-17193.75,8025.0,
20020328,3456.25,-8031.25,-1231.25,8057.05,2847.64,10873.8,4550.0,14960.0,0,-4830.0,13420.0,-29967.0,1440.0,-377800.0,-1005625.0,-350.0,-342.5,-7812.5,2878.0,-13987.5,7230.0,
20020430,6437.5,-8468.75,-1056.25,7585.87,883.82,8272.75,4300.0,14455.0,37750.0,-3850.0,18540.0,-29185.8,1990.0,-395187.5,-1193175.0,-325.0,-349.5,-8825.0,3516.4,-15350.0,5635.0,
20020531,10525.0,-5318.75,-968.75,6722.17,505.2,6005.25,4787.5,15865.0,40450.0,-6840.0,15210.0,-26892.2,3820.0,-400237.5,-1175850.0,-250.0,-231.0,-9912.5,2911.6,-15868.75,3960.0,
20020628,17625.0,-956.25,3381.25,6112.8,505.2,4411.5,8662.5,18975.0,107950.0,-7070.0,13080.0,-28689.0,2460.0,-398987.5,-1269350.0,700.0,-248.0,-9137.5,2973.6,-15868.75,8990.0,
20020731,16775.0,-1393.75,5493.75,9487.8,2114.57,7567.75,12587.5,20765.0,160450.0,-8300.0,13390.0,-28558.8,1590.0,-497787.5,-1397850.0,1412.5,-153.5,-8087.5,1854.4,-15656.25,7025.0,
20020830,14318.75,-581.25,4781.25,10659.67,2958.32,11317.75,12362.5,21185.0,167650.0,-8270.0,10430.0,-27814.6,2460.0,-534037.5,-1500900.0,2450.0,-133.0,-6287.5,1876.8,-17275.0,7025.0,
20020930,13987.5,2206.25,5768.75,14784.67,6067.7,15880.25,17412.5,23345.0,273950.0,-6800.0,13910.0,-28700.4,3590.0,-460287.5,-1569450.0,1625.0,-174.0,-4962.5,2521.2,-17875.0,7025.0,
20021031,12656.25,3687.5,5606.25,13597.17,5520.82,12286.5,13250.0,22230.0,207460.0,-10030.0,14090.0,-31165.8,2910.0,-462837.5,-1598500.0,1425.0,-73.5,-4750.0,2521.2,-13581.25,7025.0,
20021129,10906.25,2993.75,5231.25,16436.65,7326.42,16957.35,13250.0,24740.0,200710.0,-11490.0,14530.0,-30712.2,3620.0,-361587.5,-1617050.0,1250.0,-27.0,-6287.5,819.6,-11837.5,7415.0,
20021231,17606.25,7125.0,3887.5,14230.83,5853.28,13813.55,11237.5,23380.0,174210.0,-9710.0,20420.0,-31589.2,4480.0,-395612.5,-1591050.0,1175.0,-99.0,-3550.0,182.0,-15737.5,7905.0,
20030131,20918.75,6425.0,6375.0,14230.83,5133.67,12358.25,11237.5,22815.0,126100.0,-10750.0,28580.0,-28901.2,6570.0,-346912.5,-1567050.0,1175.0,-148.0,-3575.0,277.6,-13825.0,8505.0,
20030228,21656.25,6100.0,2037.5,12321.33,4394.15,11983.25,11400.0,22440.0,129000.0,-7660.0,53540.0,-23042.2,4140.0,-460712.5,-1697050.0,1162.5,-119.5,-2725.0,64.8,-14981.25,11470.0,
20030331,22568.75,2650.0,2025.0,11821.33,3284.78,10264.5,9662.5,22440.0,81850.0,-13220.0,23130.0,-35696.8,5480.0,-508037.5,-1854600.0,237.5,-97.0,-1550.0,-797.6,-14793.75,11180.0,
20030430,26206.25,2650.0,-2450.0,12071.33,2164.37,11545.75,9662.5,22330.0,81850.0,-19710.0,24090.0,-39296.2,6250.0,-559350.0,-1937150.0,200.0,-68.0,-1700.0,-1335.2,-16750.0,11430.0,
20030530,34006.25,-625.0,-3425.0,15383.83,2945.62,16733.25,10637.5,24150.0,81850.0,-23460.0,28140.0,-36646.0,8870.0,-559350.0,-1937150.0,-25.0,-62.0,-1700.0,-2079.6,-20668.75,11515.0,
20030630,30081.25,-2468.75,-2850.0,14383.83,2383.12,14858.25,11137.5,24260.0,89650.0,-25120.0,20810.0,-37531.4,8120.0,-548150.0,-1937150.0,-1050.0,-67.0,-1700.0,-1116.4,-19637.5,7730.0,
20030731,27043.75,-2468.75,-5487.5,8833.83,-1088.75,8152.0,9712.5,25750.0,114650.0,-25700.0,19730.0,-37531.4,8120.0,-691425.0,-1904650.0,-187.5,-131.0,-1362.5,-2084.8,-18756.25,8015.0,
20030829,27918.75,-1062.5,-7400.0,9740.08,380.0,7777.0,8150.0,27010.0,64660.0,-26740.0,19600.0,-38211.8,10220.0,-785300.0,-1898650.0,-550.0,-207.0,-1012.5,-1827.2,-18775.0,7235.0,
20030930,29825.0,4137.5,-7400.0,4833.83,-485.53,1620.75,6112.5,26290.0,27350.0,-24740.0,18610.0,-41646.6,11150.0,-765300.0,-1893650.0,-1287.5,-278.5,-1975.0,-1686.8,-18962.5,7630.0,
20031031,29062.5,5425.0,-7187.5,4129.18,-2868.57,1570.75,6487.5,28530.0,-3010.0,-24740.0,15490.0,-42784.4,9260.0,-465300.0,-1932150.0,-1325.0,-207.0,-1512.5,-1820.4,-19268.75,11990.0,
20031128,34656.25,5068.75,-5256.25,3234.7,-5613.73,1570.75,6487.5,28670.0,-610.0,-23700.0,14260.0,-41729.8,8030.0,-474500.0,-1773650.0,-1250.0,-146.0,350.0,-1820.4,-19268.75,6360.0,
20031231,41531.25,5068.75,-1906.25,3234.7,-7210.61,1570.75,7612.5,29590.0,62190.0,-23230.0,17950.0,-39415.6,9840.0,-145750.0,-1482150.0,-1387.5,-119.5,-1137.5,-2862.0,-19268.75,5400.0,
20040130,41518.75,5068.75,843.75,2172.2,-7210.61,664.5,8587.5,30070.0,67490.0,-23500.0,10030.0,-39028.8,8520.0,104250.0,-1339650.0,125.0,-48.0,-537.5,-2788.8,-16868.75,5735.0,
20040227,41443.75,5068.75,3762.5,2609.7,-7210.61,-2215.85,9312.5,30120.0,78890.0,-23500.0,10220.0,-39028.8,10080.0,605500.0,-1107150.0,1462.5,190.0,-450.0,-2682.0,-16400.0,4380.0,
20040331,44056.25,437.5,1700.0,4140.95,-7210.61,-3028.35,6287.5,30835.0,86260.0,-25570.0,15390.0,-41955.8,8800.0,429187.5,-492150.0,2312.5,100.0,412.5,-3454.8,-17525.0,5605.0,
20040430,47943.75,-2512.5,3887.5,840.95,-6382.48,-8672.1,7475.0,31880.0,86260.0,-25890.0,14680.0,-41750.0,7950.0,429187.5,-539700.0,2325.0,-200.5,-487.5,-4282.8,-19268.75,6975.0,
20040528,47531.25,-4300.0,2725.0,2965.95,-4616.86,-6797.1,7425.0,31305.0,62360.0,-23680.0,20480.0,-39800.8,7800.0,429187.5,-464775.0,1300.0,61.0,-1137.5,-4282.8,-18612.5,2500.0,
20040630,47375.0,-4362.5,2725.0,2012.83,-5132.48,-7953.35,7425.0,31745.0,44710.0,-28630.0,20200.0,-41489.2,8110.0,389437.5,-464775.0,2212.5,-36.5,-700.0,-3554.8,-22456.25,6455.0,
20040730,48337.5,-5250.0,787.5,619.08,-6573.11,-9503.35,6525.0,29895.0,44710.0,-21880.0,19500.0,-35252.2,7970.0,589962.5,-319450.0,4475.0,101.0,962.5,-3369.6,-25775.0,9935.0,
20040831,48337.5,-5250.0,-862.5,244.08,-6838.73,-9065.85,6150.0,30545.0,7360.0,-23790.0,23260.0,-38120.4,9840.0,425812.5,-299750.0,3450.0,-90.5,525.0,-3369.6,-23468.75,10905.0,
20040930,48337.5,-5250.0,-3343.75,556.58,-6760.61,-8159.6,6150.0,29275.0,-560.0,-18660.0,21900.0,-34079.6,9740.0,774837.5,-435800.0,5062.5,146.5,525.0,-2160.0,-19812.5,7960.0,
20041029,52062.5,-3475.0,-3925.0,1494.08,-6135.61,-6534.6,6150.0,29275.0,3980.0,-16700.0,30850.0,-30563.8,9920.0,381075.0,-312850.0,5212.5,108.5,525.0,-2445.2,-22793.75,8130.0,
20041130,58375.0,-287.5,-356.25,-797.23,-6021.87,-11184.05,7637.5,30935.0,35440.0,-21100.0,3190.0,-34649.6,12300.0,287050.0,-311900.0,5150.0,148.5,87.5,-2764.0,-14150.0,6835.0,
20041231,61700.0,662.5,-475.0,-2925.35,-7344.3,-10745.05,9625.0,32045.0,27290.0,-21100.0,3190.0,-34909.6,11330.0,287050.0,-781900.0,4837.5,62.5,-550.0,-3026.8,-11787.5,6835.0,
20050131,55162.5,-862.5,-2306.25,-3317.38,-7344.3,-11141.5,8225.0,29955.0,3660.0,-21100.0,3190.0,-39054.6,11740.0,287050.0,-982300.0,4350.0,68.5,-887.5,-3312.0,-11187.5,6835.0,
20050228,57762.5,-4412.5,443.75,-4214.15,-7074.61,-10690.4,7450.0,29465.0,-9600.0,-21100.0,3190.0,-34149.0,11740.0,333300.0,-1197075.0,3987.5,-62.0,-587.5,-3692.0,-5112.5,6840.0,
20050331,54500.0,-5212.5,-2006.25,-3714.15,-6590.24,-9721.65,5362.5,28800.0,-54600.0,-18740.0,3190.0,-27349.2,11740.0,343300.0,-1197075.0,3500.0,-84.5,-1200.0,-4212.4,-3293.75,7720.0,
20050429,53212.5,-7537.5,-731.25,-5623.53,-6912.79,-8617.1,4212.5,29100.0,-79550.0,-24420.0,-7260.0,-34291.0,11040.0,146275.0,-1427100.0,3525.0,-96.5,-1200.0,-4514.8,-2712.5,9730.0,
20050531,59712.5,-9800.0,-3881.25,-5623.53,-6912.79,-6023.35,2750.0,29200.0,-113400.0,-22170.0,-9320.0,-34291.0,12760.0,256212.5,-1256850.0,3950.0,-72.0,-1200.0,-4609.6,-6750.0,5525.0,
20050630,61825.0,-9800.0,-1987.5,-6170.4,-7625.22,-7229.15,2750.0,28780.0,-125360.0,-17640.0,-3300.0,-35420.8,12380.0,131212.5,-1402900.0,3962.5,-39.0,-1200.0,-4609.6,-8412.5,9400.0,
20050729,60525.0,-8037.5,-25.0,-8654.78,-8308.91,-8216.05,3025.0,29100.0,-128210.0,-13570.0,5740.0,-33736.6,12380.0,467462.5,-1617100.0,4675.0,-13.0,-1937.5,-3982.4,-6575.0,7445.0,
20050831,57506.25,-9462.5,-3718.75,-11395.4,-8477.11,-8984.85,2262.5,28550.0,-128210.0,-5200.0,41610.0,-16924.0,10920.0,404962.5,-1444300.0,3675.0,-104.0,-1937.5,-4351.2,-5787.5,6075.0,
20050930,55631.25,-11700.0,-2787.5,-12461.0,-9155.13,-9359.8,2900.0,28770.0,-128210.0,-7900.0,66100.0,-14693.8,14340.0,674962.5,-1600875.0,3125.0,-32.0,-2525.0,-3052.0,-2937.5,6710.0,
20051031,55631.25,-9250.0,-4000.0,-11320.38,-8373.88,-6922.3,325.0,27160.0,-143210.0,-14380.0,48940.0,-27533.2,13800.0,883712.5,-1566875.0,2662.5,-86.5,-3987.5,-2866.8,-7687.5,6710.0,
20051130,56006.25,-5787.5,-4737.5,-11398.5,-8420.76,-7347.85,-950.0,28485.0,-156960.0,-15110.0,52760.0,-34034.4,16980.0,1171212.5,-1164375.0,2762.5,-231.0,-4000.0,-2866.8,-7687.5,6710.0,
20051230,52781.25,-8112.5,-7693.75,-12511.0,-8634.82,-7347.85,-762.5,28435.0,-165860.0,-15860.0,39140.0,-37398.6,19000.0,1461212.5,-911875.0,3012.5,-261.5,-4575.0,-962.8,-7687.5,6710.0,
20060131,50856.25,-8493.75,-4806.25,-12511.0,-8841.83,-7347.85,675.0,26565.0,-165370.0,-8980.0,31680.0,-40397.0,24660.0,1927462.5,-414375.0,2637.5,-372.0,-4575.0,2778.0,-4706.25,6710.0,
20060228,47743.75,-8493.75,-6162.5,-12511.0,-8669.95,-7347.85,-2250.0,26940.0,-169980.0,-11980.0,57700.0,-44382.8,23500.0,1802462.5,-454375.0,3350.0,-372.0,-3375.0,1770.0,-13793.75,6710.0,
20060331,50868.75,-8493.75,-6743.75,-11823.5,-7919.95,-5972.85,-1412.5,27185.0,-166130.0,-10710.0,52740.0,-48082.2,25780.0,2513712.5,403125.0,3212.5,-428.0,-5112.5,2643.6,-14256.25,6710.0,
20060428,56781.25,-8493.75,-5312.5,-11011.0,-7638.7,-3660.35,-1612.5,26470.0,-142930.0,-5460.0,45520.0,-41799.0,32560.0,4407462.5,1458125.0,3862.5,-281.5,-5312.5,2117.2,-16968.75,6100.0,
20060531,58931.25,-7918.75,-2381.25,-10354.75,-7091.83,-3035.35,-2562.5,26625.0,-191020.0,-7700.0,37170.0,-42538.2,32010.0,5416212.5,841325.0,3975.0,-309.5,-5225.0,1451.2,-16837.5,6490.0,
20060630,59256.25,-8743.75,-3562.5,-10292.25,-7810.77,-2585.95,-2937.5,26455.0,-248730.0,-9760.0,37170.0,-41474.8,28710.0,4743712.5,1823750.0,3712.5,-247.5,-5100.0,1423.6,-17643.75,1170.0,
20060731,58793.75,-9343.75,-2362.5,-10904.75,-7878.29,-3465.8,-1075.0,27910.0,-229470.0,-13110.0,40920.0,-44065.8,31790.0,4661662.5,1668700.0,3712.5,-221.5,-5025.0,1423.6,-16987.5,1035.0,
20060831,58918.75,-12406.25,-162.5,-10092.25,-7315.79,-997.05,-1875.0,26720.0,-243120.0,-12220.0,26350.0,-47039.0,28600.0,4388600.0,1593625.0,1887.5,-301.5,-3787.5,2711.6,-17712.5,160.0,
20060929,57868.75,-13112.5,-2175.0,-9404.75,-6909.54,346.7,-312.5,27085.0,-230820.0,-4870.0,19310.0,-36219.8,27970.0,4136050.0,1489825.0,1275.0,-355.5,-2750.0,2767.6,-18737.5,2475.0,
20061031,53668.75,-13562.5,25.0,-9248.5,-6862.67,-3531.95,1575.0,28515.0,-193820.0,-3310.0,26160.0,-37261.0,27970.0,4476175.0,1349750.0,3950.0,-226.0,-750.0,2991.6,-18737.5,2070.0,
20061130,53656.25,-13562.5,3650.0,-8279.75,-7704.73,-2689.05,2562.5,29555.0,-181020.0,-3310.0,39260.0,-44388.0,26600.0,4851175.0,1667250.0,7437.5,-86.5,1175.0,2493.6,-14800.0,125.0,
20061229,53356.25,-16412.5,3087.5,-9363.6,-8501.95,-4163.35,3837.5,29160.0,-151820.0,-3310.0,27560.0,-44388.0,26600.0,5032362.5,1077250.0,7425.0,-82.5,150.0,2493.6,-14087.5,95.0,
20070131,51118.75,-17362.5,3500.0,-8644.85,-7970.7,-2850.85,4562.5,29710.0,-139720.0,-5330.0,27560.0,-48327.6,28020.0,5723612.5,572275.0,8112.5,-100.5,-2675.0,2437.6,-17293.75,-1000.0,
20070228,53431.25,-19287.5,3493.75,-9132.05,-8308.26,-3652.25,2862.5,28970.0,-178320.0,-9630.0,19850.0,-55987.2,29480.0,5731562.5,397275.0,9687.5,-29.5,-2650.0,2197.2,-16975.0,-1160.0,
20070330,55331.25,-19287.5,3693.75,-9132.05,-8308.26,-3652.25,-2637.5,26115.0,-245320.0,-9630.0,21980.0,-49174.8,28080.0,6716562.5,4775.0,6637.5,56.5,-3412.5,1766.4,-18318.75,-1760.0,
20070430,58856.25,-19287.5,5675.0,-9132.05,-8308.26,-3652.25,-2150.0,25830.0,-235720.0,-7590.0,12080.0,-52034.6,28080.0,7506500.0,67275.0,5087.5,121.0,-4737.5,2449.6,-19793.75,395.0,
20070531,56193.75,-19287.5,4475.0,-9038.3,-8292.63,-3433.5,75.0,26890.0,-182320.0,-10720.0,12080.0,-51337.4,27940.0,7506500.0,-377300.0,3950.0,218.0,-5587.5,2180.8,-22937.5,-365.0,
20070629,57506.25,-20125.0,6106.25,-8366.43,-7933.26,-2058.5,-800.0,27365.0,-195620.0,-9050.0,16640.0,-44646.8,27800.0,7506500.0,-491300.0,4412.5,278.0,-1612.5,2601.2,-22937.5,5730.0,
20070731,59293.75,-19500.0,7843.75,-7132.23,-6996.62,-4202.25,875.0,27950.0,-219820.0,-1520.0,22460.0,-43407.4,27800.0,7506500.0,-922350.0,5125.0,334.0,37.5,3508.4,-24000.0,5960.0,
20070831,58493.75,-17300.0,6768.75,-5507.23,-5762.24,-4202.25,-275.0,27610.0,-216290.0,-10380.0,19100.0,-48258.0,29170.0,7052787.5,-1154850.0,4412.5,272.0,7312.5,2988.0,-25125.0,5960.0,
20070928,66568.75,-15400.0,6031.25,-5370.1,-5725.29,-6171.0,1337.5,28165.0,-229520.0,-8370.0,14090.0,-46426.8,35980.0,7052787.5,-1459900.0,3700.0,432.5,15487.5,2988.0,-20325.0,5960.0,
20071031,69281.25,-16850.0,8381.25,-6479.28,-5725.29,-4921.0,1750.0,28750.0,-236430.0,4500.0,16310.0,-33671.4,38590.0,7052787.5,-1525900.0,4137.5,548.0,8937.5,2988.0,-23062.5,5960.0,
20071130,70943.75,-14712.5,5937.5,-3291.78,-3391.63,-327.25,-562.5,25630.0,-211640.0,-1320.0,6030.0,-34272.0,37970.0,6774037.5,-1662400.0,5437.5,737.5,12812.5,2523.6,-20118.75,3010.0,
20071231,70568.75,-16481.25,5193.75,-3920.9,-3897.4,-1139.75,87.5,25835.0,-191870.0,5950.0,7840.0,-28627.2,42860.0,7132787.5,-1284900.0,8137.5,914.0,12787.5,2803.6,-17493.75,5285.0,
20080131,67943.75,-18293.75,4800.0,-2405.28,-2350.52,1797.75,4975.0,23855.0,-126930.0,-6350.0,13750.0,-41760.2,51860.0,6772275.0,-247400.0,10425.0,1118.5,15012.5,4528.4,-16762.5,5175.0,
20080229,70962.5,-15743.75,5268.75,-1842.78,-1100.52,1110.25,4425.0,25845.0,-126930.0,-5100.0,26670.0,-39449.8,56560.0,8164775.0,1212600.0,13187.5,1873.5,22837.5,7059.6,-6018.75,8075.0,
20080331,74100.0,-10218.75,4231.25,-170.9,-1116.15,1282.13,2462.5,25000.0,-174430.0,-5360.0,34020.0,-44367.6,51210.0,7932212.5,-89900.0,11675.0,1006.5,14987.5,3705.6,-17656.25,1815.0,
20080430,72600.0,-15481.25,2950.0,-3311.53,-1833.48,-3549.12,2462.5,23600.0,-254620.0,6520.0,41440.0,-33787.8,45570.0,6624500.0,-448400.0,12500.0,1349.0,8587.5,2871.6,-20687.5,2730.0,
20080530,68775.0,-17468.75,3843.75,-7299.03,-831.69,-158.5,1425.0,24625.0,-290220.0,20410.0,50040.0,-12422.4,37870.0,6624500.0,522550.0,11850.0,842.0,6612.5,4876.4,-22818.75,-435.0,
20080630,62100.0,-17718.75,3487.5,-8814.65,-1448.88,-2252.25,-1737.5,24570.0,-317670.0,33060.0,66540.0,-2203.8,29780.0,5880700.0,338125.0,18775.0,645.0,11475.0,985.6,-23193.75,-975.0,
20080731,58593.75,-15906.25,2856.25,-9753.73,-1976.57,-5385.3,-1037.5,24030.0,-319670.0,17140.0,72550.0,-21133.2,25370.0,4975700.0,490575.0,11262.5,645.0,7725.0,1103.6,-28387.5,-4365.0,
20080829,67581.25,-15400.0,9100.0,-8976.65,-1507.79,-9050.0,-4237.5,24030.0,-388890.0,8520.0,76320.0,-41855.6,15350.0,4651900.0,1294575.0,3562.5,677.5,5300.0,1591.2,-25987.5,-6080.0,
20080930,72200.0,-19668.75,11075.0,-16607.43,-3546.86,-12646.87,-9350.0,26780.0,-502940.0,7330.0,76320.0,-29373.2,11670.0,5921900.0,2010575.0,3362.5,1137.0,4900.0,-1090.0,-29412.5,-4205.0,
20081031,89612.5,-11643.75,21912.5,-23082.4,-6881.23,-16693.75,662.5,31925.0,-346640.0,40160.0,76320.0,4667.8,2330.0,8546900.0,3283075.0,4212.5,1681.0,12087.5,596.0,-22868.75,2275.0,
20081128,87500.0,-7581.25,26506.25,-21660.53,-5318.73,-2334.37,4262.5,34945.0,-298940.0,53540.0,73690.0,19666.0,-8070.0,8995650.0,3033075.0,6000.0,1716.0,10837.5,327.2,-24250.0,465.0,
