20100106,CL,1,buy,1,128.56
20100113,CL,1,liqLong,0,124.33
20100122,CL,1,sell,1,119.31
20100203,CL,1,liqShort,0,123.11
20100204,CL,1,sell,1,118.51
20100216,CL,1,liqShort,0,122.18
20100305,CL,1,buy,1,126.52
20100322,CL,1,liqLong,0,123.43
20100331,CL,1,buy,1,128.07
20100427,CL,1,liqLong,0,125.08
20100503,CL,1,buy,1,129.8
20100504,CL,1,liqLong,0,125.69
20100506,CL,1,sell,1,121.75
20100721,CL,1,liqShort,0,116.13
20100802,CL,1,buy,1,119.88
20100812,CL,1,liqLong,0,114.85
20100824,CL,1,sell,1,110.65
20100913,CL,1,liqShort,0,114.75
20101004,CL,1,buy,1,118.59
20101117,CL,1,liqLong,0,116.33
20101201,CL,1,buy,1,121.56
20110124,CL,1,liqLong,0,122.55
20110214,CL,1,sell,1,118.7
20110222,CL,1,buy,1,127.23
20110505,CL,1,liqLong,0,132.82
20110506,CL,1,sell,1,126.79
20110511,CL,1,liqShort,0,133.46
20110512,CL,1,sell,1,126.85
20110721,CL,1,liqShort,0,127.64
20110803,CL,1,sell,1,119.48
20111014,CL,1,liqShort,0,114.33
20111025,CL,1,buy,1,120.18
20120120,CL,1,liqLong,0,124.99
20120221,CL,1,buy,1,131.14
20120329,CL,1,liqLong,0,129.61
20120504,CL,1,sell,1,126.4
20120719,CL,1,liqShort,0,114.82
20120807,CL,1,buy,1,117.12
20120919,CL,1,liqLong,0,115.9
20121003,CL,1,sell,1,112.84
20121010,CL,1,liqShort,0,117.4
20121022,CL,1,sell,1,113.11
20121219,CL,1,liqShort,0,111.58
20130102,CL,1,buy,1,115.09
20130221,CL,1,liqLong,0,114.72
20130301,CL,1,sell,1,112.03
20130325,CL,1,liqShort,0,115.92
20130405,CL,1,sell,1,113.16
20130429,CL,1,liqShort,0,114.78
20130501,CL,1,sell,1,111.02
20130502,CL,1,liqShort,0,114.53
20130614,CL,1,buy,1,118.69
20130621,CL,1,liqLong,0,114.79
20130702,CL,1,buy,1,118.95
20130920,CL,1,liqLong,0,125.94
20130930,CL,1,sell,1,122.36
20131219,CL,1,liqShort,0,118.56
20140103,CL,1,sell,1,114.66
20140122,CL,1,liqShort,0,116.02
20140207,CL,1,buy,1,119.03
20140312,CL,1,liqLong,0,118.36
20140327,CL,1,buy,1,121.85
20140430,CL,1,liqLong,0,121.65
20140520,CL,1,buy,1,125.25
20140709,CL,1,liqLong,0,125.47
20140715,CL,1,sell,1,122.89
20140717,CL,1,liqShort,0,125.4
20140731,CL,1,sell,1,123.15
20140929,CL,1,liqShort,0,121.8
20140930,CL,1,sell,1,118.33
20150326,CL,1,liqShort,0,75.71
20150415,CL,1,buy,1,80.34
20150626,CL,1,liqLong,0,80.81
20150706,CL,1,sell,1,77.55
20151001,CL,1,liqShort,0,67.14
20151008,CL,1,buy,1,70.57
20151015,CL,1,liqLong,0,66.22
20151112,CL,1,sell,1,61.58
20160304,CL,1,liqShort,0,50.27
20160317,CL,1,buy,1,53.72
20160404,CL,1,liqLong,0,49.39
20160411,CL,1,buy,1,53.41
20160627,CL,1,liqLong,0,57.23
20160720,CL,1,sell,1,55.04
20160817,CL,1,liqShort,0,56.83
20160901,CL,1,sell,1,52.85
20160908,CL,1,liqShort,0,55.66
20161003,CL,1,buy,1,57.52
20161031,CL,1,liqLong,0,55.89
20161103,CL,1,sell,1,52.92
20161121,CL,1,liqShort,0,55.45
20161201,CL,1,buy,1,58.74
20170207,CL,1,liqLong,0,57.82
20170308,CL,1,sell,1,56.64
20170407,CL,1,liqShort,0,57.2
20170421,CL,1,sell,1,54.67
20170519,CL,1,liqShort,0,54.85
20170602,CL,1,sell,1,51.42
20170719,CL,1,liqShort,0,50.97
20170731,CL,1,buy,1,53.51
20170815,CL,1,liqLong,0,50.84
20170914,CL,1,buy,1,53.23
20171006,CL,1,liqLong,0,52.09
20171016,CL,1,buy,1,54.82
20180209,CL,1,liqLong,0,62.76
20180223,CL,1,buy,1,66.01
20180301,CL,1,liqLong,0,63.75
20180321,CL,1,buy,1,67.64
20180402,CL,1,liqLong,0,65.45
20180411,CL,1,buy,1,68.82
20180529,CL,1,liqLong,0,69.03
20180615,CL,1,sell,1,66.84
20180622,CL,1,liqShort,0,70.01
20180626,CL,1,buy,1,73.42
20180716,CL,1,liqLong,0,71.8
20180904,CL,1,buy,1,75.44
20180906,CL,1,liqLong,0,72.15
20180924,CL,1,buy,1,76.32
20181017,CL,1,liqLong,0,73.93
20181023,CL,1,sell,1,70.73
20190122,CL,1,liqShort,0,58.23
20190219,CL,1,buy,1,59.91
20190522,CL,1,liqLong,0,64.22
20190523,CL,1,sell,1,61.55
20190701,CL,1,liqShort,0,62.76
20190702,CL,1,sell,1,59.22
20190710,CL,1,liqShort,0,62.13
20190718,CL,1,sell,1,57.86
20190730,CL,1,liqShort,0,60.46
