Date,CL,EC,GC,KC,NG,S_,LH,SB,SI,TY,
20100519,1,1,1,0,1,0,0,1,1,1,111404.0
20100520,1,1,1,0,1,0,0,1,1,1,110890.0
20100521,1,1,1,0,1,0,0,1,1,1,109410.0
20100524,1,1,1,0,1,0,0,1,1,1,115779.0
20100525,1,1,1,0,1,0,0,1,1,1,117262.0
20100526,1,1,1,0,1,0,0,1,1,1,119153.0
20100527,1,1,1,0,1,0,0,1,1,1,112935.0
20100528,1,1,1,0,1,0,0,1,1,1,115205.0
20100601,1,1,1,0,1,0,0,1,1,1,119653.0
20100602,1,1,1,0,1,0,0,1,1,1,115937.0
20100603,1,1,1,0,0,0,0,1,1,1,111185.0
20100604,1,1,1,0,0,0,0,1,0,1,116542.0
20100607,1,1,1,0,0,0,1,1,0,1,119835.0
20100608,1,1,1,0,0,0,1,1,0,1,118931.0
20100609,1,1,1,0,0,0,1,1,0,1,113655.0
20100610,1,1,1,0,0,0,1,1,0,1,108631.0
20100611,1,1,1,1,0,0,1,1,0,1,113097.0
20100614,1,1,1,1,0,0,1,1,0,1,110794.0
20100615,1,1,1,1,1,0,1,1,0,1,111906.0
20100616,1,1,1,1,1,0,1,1,0,1,108723.0
20100617,1,1,1,1,1,0,1,1,0,1,113039.0
20100618,1,1,1,1,1,0,1,1,0,1,113253.0
20100621,1,1,1,1,1,0,0,1,1,1,105653.0
20100622,1,1,1,1,1,0,0,1,1,1,106805.0
20100623,1,1,1,1,1,0,0,0,1,1,106377.0
20100624,1,1,1,1,1,0,0,0,1,1,110157.0
20100625,1,1,1,1,1,0,0,0,1,1,111527.0
20100628,1,1,1,1,1,0,0,0,1,1,108531.0
20100629,1,1,1,1,1,0,0,0,1,1,107755.0
20100630,1,1,1,1,1,0,0,0,1,1,110539.0
20100701,1,1,1,1,1,0,0,0,0,1,106381.0
20100702,1,1,1,1,1,0,0,0,0,1,103568.0
20100706,1,1,1,1,1,0,0,0,0,1,99409.0
20100707,1,1,1,1,1,0,0,0,0,1,98107.0
20100708,1,1,1,1,0,1,0,0,0,1,93604.0
20100709,1,1,1,1,0,1,0,0,0,1,95996.0
20100712,1,1,1,1,0,1,0,0,0,1,96864.0
20100713,1,1,1,1,0,1,0,0,0,1,94765.0
20100714,1,1,1,1,0,1,0,0,0,1,94197.0
20100715,1,0,1,1,0,1,0,0,0,1,96782.0
20100716,1,0,0,1,0,1,0,0,0,1,96180.0
20100719,1,0,0,1,0,1,0,0,0,1,93694.0
20100720,1,0,0,1,0,1,0,0,0,1,91436.0
20100721,1,0,0,1,0,1,0,0,0,1,92428.0
20100722,1,0,0,1,0,1,0,1,0,1,91507.0
20100723,1,0,0,1,0,1,0,1,0,1,92944.0
20100726,1,0,0,1,0,1,0,1,0,1,92322.0
20100727,1,0,0,1,0,1,0,1,0,1,92466.0
20100728,1,0,0,1,0,1,0,1,1,1,95410.0
