Date,CL,EC,GC,KC,NG,S_,LH,SB,SI,TY,
20100519,1,1,1,1,1,1,1,1,1,1,108016.0
20100520,1,0,0,1,1,1,1,1,0,1,105603.0
20100521,1,0,0,1,1,1,1,1,0,1,106912.0
20100524,1,0,0,1,1,1,1,1,0,1,107488.0
20100525,1,0,0,1,1,1,1,1,0,1,109173.0
20100526,1,0,0,1,1,1,1,1,0,1,104493.0
20100527,1,0,0,1,1,1,1,1,0,1,98961.0
20100528,1,0,0,1,1,1,1,1,0,1,100981.0
20100601,1,1,0,1,1,1,1,1,0,1,101539.0
20100602,1,1,0,1,1,1,1,1,0,1,99749.0
20100603,1,1,0,1,1,1,1,1,0,1,97767.0
20100604,1,1,0,1,1,1,1,1,0,1,106048.0
20100607,1,1,0,1,1,1,1,1,0,1,108285.0
20100608,1,1,1,1,1,1,1,1,0,1,105192.0
20100609,1,1,1,1,1,1,1,1,0,1,97644.0
20100610,1,1,1,1,1,1,1,1,0,1,91788.0
20100611,1,1,1,1,1,1,1,1,0,1,94601.0
20100614,1,1,1,1,1,1,1,1,0,1,94285.0
20100615,1,1,1,1,1,1,1,1,0,1,96277.0
20100616,1,1,1,1,1,1,1,1,0,1,92681.0
20100617,1,1,1,1,1,1,1,1,0,1,97285.0
20100618,1,1,1,1,1,1,1,1,0,1,97049.0
20100621,1,1,1,0,1,1,1,1,0,1,93505.0
20100622,1,1,1,0,1,1,1,1,0,1,94174.0
20100623,1,1,1,0,1,1,1,1,0,1,96260.0
20100624,1,1,1,1,1,1,1,1,0,1,97108.0
20100625,1,1,1,1,1,1,1,1,0,1,96049.0
20100628,1,1,1,1,1,1,1,1,0,1,96316.0
20100629,1,1,1,1,1,1,1,1,0,1,98057.0
20100630,1,1,1,1,1,1,1,1,0,1,98902.0
20100701,1,1,0,1,1,1,1,1,0,1,96288.0
20100702,1,0,0,1,1,1,1,1,0,1,93211.0
20100706,1,0,0,1,1,1,1,1,0,1,91368.0
20100707,1,0,0,1,1,1,1,1,0,1,88658.0
20100708,1,0,0,1,1,1,1,1,0,1,84121.0
20100709,1,0,0,1,1,1,1,1,0,1,83428.0
20100712,1,0,0,1,1,1,1,1,0,1,85437.0
20100713,1,0,0,1,1,1,1,1,0,1,83272.0
20100714,1,0,0,1,1,1,1,1,0,1,82480.0
20100715,1,0,0,1,1,1,1,1,0,1,88527.0
20100716,1,0,0,1,1,1,1,1,0,1,88292.0
20100719,1,0,0,1,1,1,1,1,0,1,86256.0
20100720,1,0,0,1,1,1,1,1,0,1,84988.0
20100721,1,0,0,1,1,1,1,1,0,1,84983.0
20100722,1,0,0,1,1,1,1,1,0,1,85312.0
20100723,1,0,0,1,1,1,1,1,0,1,85960.0
20100726,1,0,0,1,1,1,1,1,0,1,86008.0
20100727,1,1,1,1,1,1,1,1,0,1,87329.0
20100728,1,1,1,1,1,1,1,1,0,1,90830.0
20100729,1,1,1,1,1,1,1,1,0,1,94297.0
20100730,1,1,1,1,1,1,1,1,0,1,95768.0
20100802,1,1,1,1,1,1,1,1,0,1,93364.0
20100803,1,1,1,1,1,1,1,1,0,1,91856.0
20100804,1,1,1,1,1,1,1,1,0,1,92361.0
20100805,1,1,1,1,1,1,1,1,0,1,89241.0
20100806,1,1,1,1,1,1,1,1,0,0,86149.0
20100809,1,1,1,1,1,1,1,1,0,1,84641.0
20100810,1,1,1,1,1,1,1,1,0,1,83948.0
20100811,1,1,1,1,1,1,1,1,0,1,78500.0
20100812,1,1,1,1,1,1,1,1,0,1,77117.0
20100813,0,1,1,1,1,1,1,1,0,1,77505.0
20100816,0,1,0,1,1,1,1,1,0,1,78319.0
20100817,0,1,0,1,1,1,1,1,0,1,78676.0
20100818,0,1,0,1,1,1,1,1,0,1,79097.0
20100819,0,1,0,1,1,1,1,1,0,1,79148.0
20100820,0,1,0,1,1,1,1,1,0,1,79850.0
20100823,0,1,0,0,1,1,1,1,0,1,80954.0
20100824,1,0,0,0,1,1,1,1,0,1,81188.0
20100825,1,0,0,0,1,1,1,1,0,1,81033.0
20100826,1,0,0,0,1,1,1,1,0,1,80238.0
20100827,1,0,0,0,1,1,1,1,0,1,79860.0
20100830,1,0,0,0,1,1,1,1,0,1,79858.0
20100831,1,0,0,0,1,1,1,1,0,1,82010.0
20100901,1,0,0,0,1,1,1,1,1,1,80245.0
20100902,1,0,0,0,1,1,1,1,1,1,81674.0
20100903,1,0,0,0,1,1,1,1,1,1,82252.0
20100907,1,0,0,1,1,1,1,1,1,1,86856.0
20100908,1,0,0,1,1,1,1,1,1,1,87598.0
20100909,1,0,0,1,1,1,1,1,1,1,86750.0
20100910,1,0,0,1,1,1,1,1,1,1,82474.0
20100913,0,0,0,1,1,1,1,0,1,1,83889.0
20100914,0,0,1,1,1,1,1,1,1,1,90315.0
20100915,0,0,1,1,1,1,1,1,1,1,89794.0
20100916,0,0,1,1,1,1,1,1,1,1,89708.0
20100917,0,0,1,1,1,1,1,1,0,1,92028.0
20100920,0,0,1,1,1,1,1,1,0,1,92604.0
20100921,0,0,1,1,1,1,1,1,1,1,89629.0
20100922,0,1,1,1,1,1,1,1,1,1,93980.0
20100923,0,1,1,1,1,1,1,1,1,1,94775.0
20100924,0,1,1,1,1,0,1,1,1,1,100821.0
20100927,0,1,1,1,1,1,1,1,1,1,103766.0
20100928,0,1,1,1,1,1,1,1,1,1,109245.0
20100929,0,1,1,1,1,1,1,1,1,1,108005.0
20100930,0,1,1,1,1,1,1,1,1,1,106162.0
20101001,0,1,1,1,1,1,1,1,1,1,106815.0
20101004,0,1,1,0,1,1,1,1,1,1,103281.0
20101005,0,1,0,0,1,1,1,1,0,1,111536.0
20101006,0,0,1,0,1,1,1,1,1,1,112229.0
20101007,0,1,1,0,0,1,1,1,1,1,111557.0
20101008,0,1,1,0,1,1,1,1,1,1,118786.0
20101011,0,1,1,0,1,1,1,1,1,1,122628.0
20101012,0,1,1,0,1,1,1,1,1,1,123005.0
20101013,0,1,1,0,1,1,1,1,1,1,129751.0
20101014,0,1,1,0,1,1,1,1,0,1,136205.0
20101015,0,1,1,0,1,1,1,1,0,1,133977.0
20101018,0,1,1,0,1,1,1,1,0,1,136058.0
20101019,0,1,1,0,1,1,1,1,0,1,129851.0
20101020,0,1,1,0,1,1,1,0,0,1,135656.0
20101021,0,1,1,1,1,1,1,1,0,1,133508.0
20101022,0,1,1,1,1,1,1,1,0,1,132542.0
20101025,0,1,1,1,1,1,1,1,0,1,136857.0
20101026,0,1,1,1,1,1,1,1,0,1,133748.0
20101027,0,1,1,1,1,1,1,1,0,1,131432.0
20101028,0,1,1,1,1,1,1,1,0,1,133640.0
20101029,0,1,1,1,1,1,1,1,0,1,137820.0
20101101,0,1,1,1,1,1,1,1,1,1,134792.0
20101102,0,1,1,1,1,1,1,1,1,1,139723.0
20101103,1,1,1,1,1,1,1,1,0,1,133308.0
20101104,1,1,1,1,1,1,1,1,1,1,153079.0
20101105,1,1,1,1,1,0,1,1,0,1,155159.0
20101108,1,1,1,1,1,0,1,1,1,1,156548.0
20101109,1,1,0,1,1,1,1,1,0,1,165528.0
20101110,1,1,0,0,1,1,1,1,0,1,168035.0
20101111,1,1,0,0,1,1,1,1,0,1,164445.0
20101112,1,1,0,0,1,1,1,1,0,1,155197.0
20101115,1,1,0,0,1,1,1,1,0,1,153711.0
20101116,1,0,0,0,1,1,1,1,0,1,147577.0
20101117,0,0,0,0,1,0,1,1,0,1,141527.0
20101118,0,0,0,0,1,0,1,1,0,1,143248.0
20101119,0,0,0,0,1,0,1,1,0,1,139279.0
20101122,0,0,0,0,1,0,1,1,0,1,138979.0
20101123,0,0,0,0,1,0,1,1,0,1,140241.0
20101124,0,0,0,0,1,0,1,1,0,1,139920.0
20101126,0,0,0,0,1,0,1,1,0,1,140639.0
20101129,0,0,0,0,1,0,1,1,0,1,142309.0
20101130,0,1,0,0,1,0,1,1,0,1,143736.0
20101201,0,1,0,0,1,0,1,1,0,1,140910.0
20101202,0,1,0,0,1,0,1,1,0,1,139232.0
20101203,1,0,0,0,1,0,1,1,1,1,136765.0
20101206,1,0,1,0,1,0,1,1,1,1,136093.0
20101207,1,0,1,0,1,0,1,1,1,1,134138.0
20101208,1,0,0,0,1,0,1,1,0,1,126365.0
20101209,1,0,0,0,1,0,1,1,0,1,124514.0
