Date,EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20000320,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,-149080.0
20000321,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,-191291.0
20000322,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,-192912.0
20000323,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,-172766.0
20000324,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,-182910.0
20000327,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,-168051.0
20000328,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,-161388.0
20000329,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,-104132.0
20000330,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,-110946.0
20000331,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,-132115.0
20000403,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,-148633.0
20000404,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,-206148.0
20000405,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,-192140.0
20000406,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,-186727.0
20000407,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,-175963.0
20000410,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,-208090.0
20000411,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,-200549.0
20000412,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,-207627.0
