20020405,10246.0,10340.0,10222.0,10290.0,2339.0
20020408,10278.0,10280.0,10105.0,10267.0,4234.0
20020409,10290.0,10312.0,10204.0,10222.0,4407.0
20020410,10229.0,10399.0,10215.0,10387.0,6190.0
20020411,10370.0,10378.0,10158.0,10170.0,6372.0
20020412,10210.0,10240.0,10140.0,10194.0,5387.0
20020415,10196.0,10230.0,10068.0,10093.0,6740.0
20020416,10141.0,10344.0,10132.0,10304.0,4122.0
20020417,10309.0,10338.0,10185.0,10228.0,5415.0
20020418,10238.0,10272.0,10040.0,10175.0,4857.0
20020419,10140.0,10274.0,10140.0,10252.0,4241.0
20020422,10247.0,10263.0,10111.0,10135.0,3306.0
20020423,10148.0,10177.0,10065.0,10095.0,7045.0
20020424,10115.0,10161.0,10015.0,10020.0,6065.0
20020425,10015.0,10045.0,9919.0,10042.0,8124.0
20020426,10036.0,10077.0,9860.0,9865.0,4615.0
20020429,9907.0,9933.0,9806.0,9816.0,5477.0
20020430,9836.0,10003.0,9817.0,9932.0,6327.0
20020501,9963.0,10081.0,9820.0,10070.0,6254.0
20020502,10076.0,10114.0,10029.0,10090.0,4509.0
20020503,10074.0,10108.0,9920.0,9986.0,5546.0
20020506,10004.0,10018.0,9781.0,9790.0,5290.0
20020507,9800.0,9920.0,9790.0,9800.0,6603.0
20020508,9875.0,10148.0,9871.0,10115.0,8012.0
20020509,10127.0,10134.0,10008.0,10033.0,6752.0
20020510,10041.0,10080.0,9910.0,9930.0,5086.0
20020513,9938.0,10111.0,9915.0,10105.0,5591.0
20020514,10110.0,10297.0,10089.0,10291.0,5805.0
20020515,10291.0,10349.0,10220.0,10265.0,7445.0
20020516,10267.0,10319.0,10228.0,10293.0,6459.0
20020517,10333.0,10364.0,10256.0,10337.0,3860.0
20020520,10335.0,10335.0,10210.0,10240.0,5071.0
20020521,10232.0,10285.0,10087.0,10123.0,5427.0
20020522,10135.0,10159.0,10062.0,10152.0,6807.0
20020523,10127.0,10228.0,10086.0,10220.0,5888.0
20020524,10221.0,10245.0,10085.0,10093.0,4770.0
20020528,10125.0,10143.0,9965.0,10003.0,7200.0
20020529,9995.0,9998.0,9915.0,9925.0,6685.0
20020530,9940.0,9967.0,9801.0,9921.0,8624.0
20020531,9935.0,10047.0,9889.0,9905.0,5185.0
20020603,9899.0,9990.0,9678.0,9683.0,7635.0
20020604,9700.0,9750.0,9593.0,9700.0,10192.0
20020605,9735.0,9812.0,9688.0,9805.0,6304.0
