EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20020131,-3650.0,7750.0,1862.5,-1031.25,2721.88,-9881.25,-10087.5,19700.0,0,-9020.0,14220.0,254.4,-5480.0,-304100.0,-545350.0,375.0,-396.0,-10912.5,2774.0,-18593.75,6645.0,
20020228,-5075.0,7087.5,1287.5,-2268.75,2721.88,-11243.75,-10087.5,19490.0,0,-9890.0,12030.0,-820.4,-4920.0,-304100.0,-545350.0,375.0,-396.0,-10912.5,3065.2,-18593.75,6645.0,
20020328,-6887.5,2575.0,1087.5,-1737.5,3081.25,-11618.75,-10087.5,17510.0,0,-5780.0,14880.0,2174.2,-4260.0,-317850.0,-545350.0,375.0,-417.0,-10912.5,2796.4,-17318.75,5850.0,
20020430,-6487.5,2600.0,225.0,-4553.12,937.5,-15168.75,-10337.5,21100.0,38950.0,-4800.0,20000.0,2955.4,-3710.0,-434150.0,-675400.0,287.5,-424.0,-11312.5,3434.8,-18950.0,5150.0,
20020531,-2400.0,5750.0,312.5,-4553.12,937.5,-15168.75,-9850.0,22510.0,41650.0,-7470.0,14220.0,-51.4,-1880.0,-434150.0,-546900.0,112.5,-305.5,-12100.0,2830.0,-19918.75,3450.0,
20020628,4700.0,10112.5,4662.5,-5162.5,593.75,-16762.5,-5975.0,25620.0,109150.0,-7470.0,13350.0,-51.4,-3240.0,-511700.0,-640400.0,362.5,-322.5,-11225.0,3104.8,-19918.75,7215.0,
20020731,3000.0,9675.0,6775.0,-1787.5,3500.0,-13606.25,-2050.0,27410.0,161650.0,-7470.0,13660.0,-2054.4,-3420.0,-444200.0,-735450.0,1075.0,-228.0,-10175.0,2147.6,-19918.75,6695.0,
20020830,3662.5,10487.5,6062.5,-615.62,4343.75,-9856.25,-2275.0,27830.0,168850.0,-7440.0,10700.0,-521.4,-3420.0,-480450.0,-754450.0,2112.5,-207.5,-8375.0,2147.6,-19918.75,5685.0,
20020930,2000.0,8900.0,7050.0,3509.38,7453.12,-5293.75,2775.0,29990.0,275150.0,-5970.0,14180.0,1335.0,-3420.0,-406700.0,-794450.0,1287.5,-248.5,-7050.0,2158.8,-19206.25,4145.0,
20021031,2000.0,7237.5,5637.5,-400.0,6906.25,-10812.5,-1387.5,28190.0,184400.0,-8100.0,14360.0,-2079.2,-3420.0,-493000.0,-772950.0,1000.0,-308.0,-6762.5,3189.2,-14912.5,4145.0,
20021129,250.0,4537.5,3475.0,-400.0,5371.88,-10812.5,-1387.5,29110.0,184400.0,-8640.0,14800.0,-2079.2,-3420.0,-414250.0,-805500.0,1000.0,-261.5,-8200.0,3245.2,-13168.75,4535.0,
20021231,6950.0,4300.0,4925.0,-3465.62,3243.75,-10812.5,-1387.5,26510.0,184400.0,-11350.0,20690.0,-1298.0,-1170.0,-550550.0,-779500.0,1000.0,-333.5,-7312.5,3469.2,-16987.5,5025.0,
20030131,10262.5,3112.5,7412.5,-3465.62,3243.75,-10812.5,-1387.5,26810.0,184400.0,-9040.0,28850.0,1390.0,920.0,-538050.0,-755500.0,1000.0,-402.5,-7087.5,4622.8,-16987.5,5625.0,
20030228,11000.0,1925.0,3312.5,-4403.12,3243.75,-10312.5,-1462.5,26810.0,187300.0,-5950.0,53810.0,7249.0,-960.0,-571800.0,-885550.0,1000.0,-402.5,-6575.0,4410.0,-16987.5,8590.0,
20030331,7262.5,1925.0,3312.5,-6250.0,990.62,-13456.25,-3737.5,26810.0,140150.0,-10930.0,26360.0,630.2,-2440.0,-643100.0,-915550.0,625.0,-402.5,-5400.0,3643.2,-16987.5,8300.0,
20030430,7262.5,1925.0,412.5,-6250.0,990.62,-13456.25,-3737.5,26840.0,140150.0,-11530.0,26360.0,630.2,-2440.0,-643100.0,-998100.0,587.5,-420.5,-5200.0,3643.2,-16987.5,7280.0,
20030530,15000.0,-350.0,-562.5,-4390.62,1771.88,-10300.0,-2300.0,28660.0,140150.0,-15290.0,26360.0,630.2,-2440.0,-643100.0,-998100.0,362.5,-414.5,-6962.5,3363.2,-19906.25,6355.0,
20030630,11075.0,-350.0,12.5,-5390.62,1209.38,-12175.0,-1800.0,28770.0,146850.0,-16700.0,26360.0,630.2,-2440.0,-643100.0,-998100.0,-25.0,-482.0,-6962.5,4326.4,-19906.25,1880.0,
20030731,8412.5,-350.0,-2350.0,-5081.25,659.38,-11725.0,-1000.0,30260.0,171850.0,-16700.0,25280.0,630.2,-2440.0,-606850.0,-965600.0,875.0,-423.0,-6812.5,3358.0,-19906.25,195.0,
20030829,7762.5,-350.0,-2350.0,-4175.0,2128.12,-12100.0,-75.0,31520.0,192050.0,-16700.0,25150.0,-50.2,-1990.0,-631850.0,-959600.0,-312.5,-499.0,-5187.5,3358.0,-19906.25,-940.0,
20030930,1850.0,4287.5,-2350.0,-9081.25,-1481.25,-18256.25,-787.5,30800.0,176950.0,-17500.0,24160.0,-5808.0,-1060.0,-611850.0,-954600.0,-312.5,-570.5,-6225.0,2775.6,-22475.0,415.0,
20031031,-962.5,5575.0,-2137.5,-9084.38,-1500.0,-18306.25,-200.0,33040.0,227450.0,-18950.0,20610.0,-9881.2,-1210.0,-311850.0,-1108150.0,-350.0,-499.0,-7237.5,3346.8,-22618.75,4775.0,
20031128,4350.0,6012.5,-206.25,-9084.38,-1500.0,-18306.25,212.5,33180.0,229850.0,-22260.0,20610.0,-12035.8,130.0,-373100.0,-1079650.0,-275.0,-438.0,-6350.0,2837.6,-22618.75,-95.0,
20031231,11225.0,8312.5,3143.75,-9084.38,-3096.88,-18306.25,2850.0,34100.0,292650.0,-23490.0,27300.0,-9016.0,1940.0,-44350.0,-788150.0,-412.5,-411.5,-8587.5,2227.6,-22618.75,-95.0,
20040130,10150.0,10187.5,5893.75,-10146.88,-3096.88,-19212.5,3825.0,34580.0,297950.0,-22960.0,19380.0,-8974.0,620.0,205650.0,-645650.0,1100.0,-340.0,-8587.5,2227.6,-20218.75,-95.0,
20040227,10662.5,6312.5,8812.5,-9709.38,-3096.88,-18118.75,4550.0,34110.0,309350.0,-19850.0,19330.0,-10111.8,160.0,706900.0,-413150.0,2437.5,-102.0,-8587.5,1292.8,-19750.0,-4055.0,
20040331,7312.5,1437.5,4006.25,-8178.12,-3096.88,-16493.75,2550.0,31990.0,277100.0,-20250.0,19330.0,-10111.8,160.0,741900.0,201850.0,3287.5,-192.0,-10725.0,122.8,-20875.0,-2830.0,
20040430,7562.5,-4287.5,4006.25,-9868.75,-2268.75,-18981.25,2550.0,30900.0,277100.0,-21790.0,19330.0,-10111.8,-2760.0,410600.0,-685700.0,3300.0,-139.5,-12025.0,122.8,-21562.5,-1460.0,
