Date,EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20210305,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,-5643523.0
20210308,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,-5599621.0
20210309,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,-5819226.0
20210310,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,-5759314.0
20210311,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,-5487253.0
20210312,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,-5482789.0
20210315,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,-5483962.0
20210316,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,-5657082.0
20210317,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,-5538971.0
20210318,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,-5576846.0
20210319,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,-5562290.0
20210322,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,-5496845.0
20210323,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,-5654028.0
20210324,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,-5687962.0
20210325,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,-5910440.0
20210326,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,-5680443.0
20210329,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,-5760678.0
20210330,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,-5900473.0
20210331,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,-5861537.0
20210401,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,-5888671.0
20210405,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,-5893664.0
20210406,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,-5894324.0
20210407,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,-5892749.0
20210408,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,-5893917.0
20210409,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,-5892819.0
20210412,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,-5891476.0
20210413,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,-5892459.0
20210414,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,-5887727.0
20210415,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,-5888080.0
20210416,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,-5888728.0
20210419,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,-5889475.0
20210420,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,-5893375.0
20210421,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,-5893699.0
20210422,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,-5895887.0
20210423,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,-5890692.0
20210426,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,-5887804.0
20210427,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,-5884989.0
20210428,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,-5884302.0
20210429,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,-5880018.0
20210430,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,-5886836.0
20210503,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-5886672.0
20210504,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-5886159.0
20210505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-5885702.0
20210506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-5885645.0
