20000103,TY,1,sell,1,95.65625
20000125,TY,1,liqShort,0,94.78934488192576
20000127,TY,1,sell,1,94.1964697100493
20000203,TY,1,liqShort,0,95.63021436799998
20000331,TY,1,buy,1,98.04016540898733
20000413,TY,1,liqLong,0,97.65625
20000414,TY,1,buy,1,98.56211446225919
20000428,TY,1,liqLong,0,96.71875
20000905,TY,1,buy,1,101.04858139715938
20000915,TY,1,liqLong,0,99.68366687226141
20001012,TY,1,buy,1,100.94853088258203
20001030,TY,1,liqLong,0,100.84823832455662
20001122,TY,1,buy,1,101.64070151341778
20001227,TY,1,liqLong,0,104.86976931392682
20001228,TY,1,buy,1,104.796875
20010112,TY,1,liqLong,0,104.7297210649026
20010322,TY,1,buy,1,107.14531536446786
20010327,TY,1,liqLong,0,105.62165125
20010416,TY,1,sell,1,104.0537637189103
20010504,TY,1,liqShort,0,105.10795064068056
20010511,TY,1,sell,1,103.68073577876304
20010606,TY,1,liqShort,0,103.84375
20010731,TY,1,buy,1,106.03617622432873
20010831,TY,1,liqLong,0,106.640625
20010911,TY,1,buy,1,107.50267800939018
20011011,TY,1,liqLong,0,108.70259855489275
20011030,TY,1,buy,1,110.55671529931676
20011114,TY,1,liqLong,0,110.43190808627297
20011206,TY,1,sell,1,104.80466458084031
20011231,TY,1,liqShort,0,105.33376872504044
20020308,TY,1,sell,1,103.0923405774405
20020402,TY,1,liqShort,0,103.05805798469883
20020619,TY,1,buy,1,107.50087064978273
20020729,TY,1,liqLong,0,110.24081147556485
20020730,TY,1,buy,1,110.08652367295811
20020816,TY,1,liqLong,0,111.88031432693182
20020820,TY,1,buy,1,112.88681789627289
20020926,TY,1,liqLong,0,114.546875
20021129,TY,1,sell,1,110.78125
20021206,TY,1,liqShort,0,112.67653933599999
20030213,TY,1,buy,1,115.53394330319271
20030313,TY,1,liqLong,0,115.83323939544864
20030507,TY,1,buy,1,116.35046977724113
20030528,TY,1,liqLong,0,117.8595560882222
20030529,TY,1,buy,1,118.59375
20030618,TY,1,liqLong,0,118.25481429636011
20030728,TY,1,sell,1,112.37939682402235
20030808,TY,1,liqShort,0,113.17375577719034
20030813,TY,1,sell,1,110.93591964210857
20030905,TY,1,liqShort,0,110.92912471583111
20040112,TY,1,buy,1,114.22002083880834
20040126,TY,1,liqLong,0,113.482365863972
20040211,TY,1,buy,1,114.90207342170659
20040302,TY,1,liqLong,0,113.62125
20040308,TY,1,buy,1,115.71340627836824
20040326,TY,1,liqLong,0,115.21169922567084
20040414,TY,1,sell,1,111.41266473302343
20040517,TY,1,liqShort,0,109.22386917014298
20040806,TY,1,buy,1,112.11955288370925
20040903,TY,1,liqLong,0,111.17372682584134
20041129,TY,1,sell,1,111.42429278334247
20041208,TY,1,liqShort,0,112.504454204992
20050107,TY,1,sell,1,110.95446953126124
20050204,TY,1,liqShort,0,112.62385526613004
20050228,TY,1,sell,1,110.421875
20050322,TY,1,liqShort,0,109.33387305639587
20050323,TY,1,sell,1,108.296875
20050401,TY,1,liqShort,0,109.59924481123
20050601,TY,1,buy,1,113.68989103837883
20050613,TY,1,liqLong,0,112.72895457389875
20050805,TY,1,sell,1,110.10341828445868
20050816,TY,1,liqShort,0,111.171875
20051003,TY,1,sell,1,109.71593418916312
20051021,TY,1,liqShort,0,109.67951718318322
20051025,TY,1,sell,1,108.88757690842897
20051116,TY,1,liqShort,0,108.54207900859491
20060210,TY,1,sell,1,107.67053294709504
20060314,TY,1,liqShort,0,107.06782170495664
20060330,TY,1,sell,1,106.42574105682563
20060501,TY,1,liqShort,0,105.6502588181588
20060623,TY,1,sell,1,104.17910628865323
20060707,TY,1,liqShort,0,104.824375
20060804,TY,1,buy,1,106.3071948269652
20060906,TY,1,liqLong,0,106.89306195554968
20060921,TY,1,buy,1,107.83042687296904
20061010,TY,1,liqLong,0,107.52470791491432
20061128,TY,1,buy,1,108.83510001665425
20061214,TY,1,liqLong,0,108.390625
20070125,TY,1,sell,1,106.54164518292593
20070207,TY,1,liqShort,0,107.28243840590022
20070523,TY,1,sell,1,106.62004968185612
20070618,TY,1,liqShort,0,104.84960554698017
20070619,TY,1,sell,1,104.84375
20070702,TY,1,liqShort,0,105.95468085033212
20070816,TY,1,buy,1,109.02066945227163
20070917,TY,1,liqLong,0,109.5625
20071109,TY,1,buy,1,111.79088617294028
20071130,TY,1,liqLong,0,113.140625
20071203,TY,1,buy,1,113.4864090791309
20071214,TY,1,liqLong,0,112.04983017731084
20080104,TY,1,buy,1,114.86814858702965
20080124,TY,1,liqLong,0,116.12635263461108
20080125,TY,1,buy,1,117.12756772812298
20080214,TY,1,liqLong,0,116.15872919642338
20080314,TY,1,buy,1,118.95438017948446
20080407,TY,1,liqLong,0,117.296875
20080502,TY,1,sell,1,114.67219089863349
20080521,TY,1,liqShort,0,116.01786532829219
