Date,CL,EC,GC,KC,NG,S_,LH,SB,SI,TY,
20100519,1,1,1,0,1,0,0,1,0,1,123924.0
20100520,1,1,0,0,1,0,0,1,0,1,124700.0
20100521,1,1,0,0,1,0,0,1,0,1,124790.0
20100524,1,1,0,0,1,0,0,1,0,1,127625.0
20100525,1,1,0,0,1,0,0,1,0,1,129802.0
20100526,1,1,0,0,1,0,0,1,0,1,127529.0
20100527,1,1,0,0,1,0,0,1,0,1,120650.0
20100528,1,1,0,0,1,0,0,1,0,1,123090.0
20100601,1,1,0,0,1,0,0,1,0,1,125703.0
20100602,1,1,0,0,1,0,0,1,0,1,123597.0
20100603,1,1,0,0,0,0,0,1,0,1,121975.0
20100604,1,1,0,0,0,0,0,1,0,1,128212.0
20100607,1,1,0,0,0,0,1,1,0,1,129203.0
20100608,1,1,0,0,0,0,1,1,0,1,127819.0
20100609,1,1,0,0,0,0,1,1,0,1,124114.0
20100610,1,1,0,0,0,0,1,1,0,1,119859.0
20100611,1,1,0,0,0,0,1,1,0,1,121800.0
20100614,1,1,0,0,0,0,1,1,0,1,118005.0
20100615,1,1,0,0,1,0,1,1,0,1,114995.0
20100616,1,1,0,0,1,0,1,1,0,1,112334.0
20100617,1,1,0,1,1,0,1,1,0,1,115130.0
20100618,1,1,0,1,1,0,1,1,0,1,114384.0
20100621,1,1,0,1,1,0,0,1,0,1,111974.0
20100622,1,1,0,1,1,0,0,1,0,1,112696.0
20100623,1,1,0,1,1,0,0,0,0,1,114028.0
20100624,1,1,0,1,1,0,0,0,0,1,116133.0
20100625,1,1,0,1,1,0,0,0,0,1,114483.0
20100628,1,1,0,1,1,0,0,0,0,1,114962.0
20100629,1,1,0,1,0,0,0,0,0,1,115681.0
20100630,1,1,0,1,0,0,0,0,0,1,116594.0
20100701,1,1,0,1,0,0,0,0,0,1,116687.0
20100702,1,1,0,1,0,0,0,0,0,1,115444.0
20100706,1,1,0,1,0,0,0,0,0,1,112594.0
20100707,1,1,0,1,0,0,0,0,0,1,112082.0
20100708,1,1,0,1,0,1,0,0,0,1,109050.0
20100709,1,1,0,1,0,1,0,0,0,1,110072.0
20100712,1,1,0,1,0,1,0,0,0,1,112050.0
20100713,1,1,0,1,0,1,0,0,0,1,108472.0
20100714,1,1,0,1,0,1,0,0,0,1,108553.0
20100715,1,0,0,1,0,1,0,0,0,1,110958.0
20100716,1,0,0,1,0,1,0,0,0,1,111996.0
20100719,1,0,0,1,0,1,0,0,0,1,109510.0
20100720,1,0,0,1,0,1,0,0,0,1,107252.0
20100721,1,0,0,1,0,1,0,0,0,1,108244.0
20100722,1,0,0,1,0,1,0,0,0,1,106863.0
20100723,1,0,0,1,0,1,0,1,0,1,108200.0
20100726,1,0,0,1,0,1,0,1,0,1,107578.0
20100727,1,0,0,1,0,1,0,1,0,1,107722.0
20100728,1,0,0,1,0,1,0,1,0,1,111261.0
20100729,1,0,0,1,0,1,0,1,0,1,113762.0
20100730,1,0,0,1,0,1,0,1,0,1,116151.0
20100802,0,0,0,1,0,1,0,1,0,1,113737.0
20100803,0,0,0,1,0,1,0,1,0,1,111374.0
20100804,0,0,0,1,0,1,0,1,0,1,112827.0
20100805,0,0,0,1,0,1,0,1,0,1,112744.0
20100806,0,0,0,1,0,1,0,1,0,1,112669.0
20100809,0,0,0,1,0,1,0,1,0,1,112635.0
20100810,0,0,0,1,0,1,0,1,0,1,113390.0
20100811,0,0,0,1,0,1,0,1,0,1,113835.0
20100812,0,0,0,1,0,1,0,1,0,1,116790.0
20100813,0,0,0,1,0,1,0,1,0,1,118422.0
20100816,0,0,0,1,0,1,0,1,0,1,119347.0
20100817,0,0,0,1,0,1,0,1,0,1,118821.0
