20100120,CL,1,sell,1,122.39
20100201,CL,1,buy,1,120.02
20100204,CL,1,liqLong,0,117.57
20100208,CL,1,sell,1,117.33
20100219,CL,1,liqShort,0,123.62
20100225,CL,1,sell,1,122.43
20100302,CL,1,liqShort,0,125.57
20100406,CL,1,buy,1,131.19
20100517,CL,1,sell,1,114.81
20100707,CL,1,buy,1,113.2
20100812,CL,1,liqLong,0,114.73
20101105,CL,1,buy,1,122.54
20101130,CL,1,sell,1,118.94
20101201,CL,1,liqShort,0,121.24
20101206,CL,1,buy,1,124.78
20110511,CL,1,sell,1,129.52
20110526,CL,1,liqShort,0,130.04
20110620,CL,1,sell,1,121.18
20110801,CL,1,buy,1,126.11
20110802,CL,1,liqLong,0,121.1
20110805,CL,1,sell,1,114.19
20111025,CL,1,liqShort,0,118.84
20111027,CL,1,buy,1,120.89
20111125,CL,1,liqLong,0,122.34
20120103,CL,1,buy,1,128.43
20120113,CL,1,liqLong,0,125.21
20120210,CL,1,sell,1,124.23
20120214,CL,1,liqShort,0,128.04
20120222,CL,1,buy,1,132.4
20120509,CL,1,sell,1,122.8
20120807,CL,1,liqShort,0,116.52
20121025,CL,1,sell,1,109.05
20121227,CL,1,liqShort,0,113.5
20130123,CL,1,buy,1,118.81
20130403,CL,1,sell,1,116.73
20130429,CL,1,liqShort,0,114.71
20130502,CL,1,buy,1,113.92
20130523,CL,1,liqLong,0,112.96
20130705,CL,1,buy,1,121.37
20131023,CL,1,sell,1,119.07
20131230,CL,1,liqShort,0,120.16
20140219,CL,1,buy,1,122.77
20140711,CL,1,sell,1,124.45
20140721,CL,1,buy,1,126.21
20140731,CL,1,liqLong,0,123.4
20140815,CL,1,sell,1,119.49
20150408,CL,1,liqShort,0,77.67
20150501,CL,1,buy,1,82.88
20150721,CL,1,sell,1,71.65
20151009,CL,1,liqShort,0,70.25
20151103,CL,1,buy,1,67.93
20151111,CL,1,liqLong,0,63.07
20151116,CL,1,sell,1,60.93
20160310,CL,1,liqShort,0,52.77
20160428,CL,1,buy,1,57.09
20160630,CL,1,sell,1,58.9
20160809,CL,1,liqShort,0,53.28
20160923,CL,1,sell,1,53.26
20160926,CL,1,buy,1,54.61
20160927,CL,1,sell,1,52.87
20160928,CL,1,liqShort,0,55.1
20170118,CL,1,sell,1,57.55
20170202,CL,1,liqShort,0,59.82
20170313,CL,1,sell,1,53.79
20170411,CL,1,liqShort,0,57.98
20170427,CL,1,sell,1,52.9
20170515,CL,1,liqShort,0,53.72
20170614,CL,1,sell,1,48.99
20170629,CL,1,liqShort,0,49.11
20170926,CL,1,buy,1,55.04
20180307,CL,1,sell,1,63.6
20180320,CL,1,liqShort,0,65.96
20180406,CL,1,sell,1,64.58
20180411,CL,1,liqShort,0,69.04
20180416,CL,1,buy,1,69.86
20180531,CL,1,sell,1,69.16
20180622,CL,1,liqShort,0,69.71
20180702,CL,1,buy,1,76.38
20180808,CL,1,sell,1,70.95
20180824,CL,1,liqShort,0,72.41
20181002,CL,1,buy,1,79.91
20181023,CL,1,sell,1,72.12
20190104,CL,1,liqShort,0,52.44
20190128,CL,1,sell,1,55.28
20190130,CL,1,liqShort,0,58.36
20190403,CL,1,buy,1,65.79
20190604,CL,1,sell,1,55.74
20190711,CL,1,liqShort,0,63.05
20190814,CL,1,sell,1,57.6
20190905,CL,1,liqShort,0,59.65
20190916,CL,1,buy,1,64.0
20190927,CL,1,liqLong,0,57.53
20191218,CL,1,buy,1,63.11
20200203,CL,1,sell,1,53.62
20200601,CL,1,liqShort,0,31.19
20200902,CL,1,sell,1,36.86
20201006,CL,1,liqShort,0,35.85
20201015,CL,1,sell,1,34.35
20201020,CL,1,liqShort,0,36.51
20201029,CL,1,sell,1,32.15
20201111,CL,1,liqShort,0,36.55
20201116,CL,1,buy,1,36.66
20210318,CL,1,liqLong,0,54.78
20210324,CL,1,buy,1,54.37
20210519,CL,1,liqLong,0,57.27
20210603,CL,1,buy,1,62.93
20211119,CL,1,sell,1,72.75
20211222,CL,1,liqShort,0,70.1
20220204,CL,1,buy,1,87.68
20100218,NG,1,sell,1,12.484
20100405,NG,1,liqShort,0,11.506
20100429,NG,1,sell,1,11.361
20100513,NG,1,liqShort,0,11.58
20100602,NG,1,buy,1,11.552
20100628,NG,1,liqLong,0,11.826
20100715,NG,1,buy,1,11.614
20100802,NG,1,sell,1,11.852
20100913,NG,1,liqShort,0,11.04
20101110,NG,1,sell,1,10.671
20101119,NG,1,buy,1,10.791
20101216,NG,1,liqLong,0,10.648
20110124,NG,1,buy,1,11.208
20110218,NG,1,sell,1,10.259
20110324,NG,1,liqShort,0,10.699
20110517,NG,1,sell,1,10.384
20110520,NG,1,buy,1,10.426
20110613,NG,1,sell,1,10.755
20110715,NG,1,liqShort,0,10.555
20110805,NG,1,sell,1,10.109
20120517,NG,1,liqShort,0,8.015
20120614,NG,1,buy,1,7.64
20120706,NG,1,sell,1,8.1
20120720,NG,1,liqShort,0,8.352
20120723,NG,1,buy,1,8.374
20120823,NG,1,sell,1,7.999
20120911,NG,1,liqShort,0,8.177
20121002,NG,1,buy,1,8.576
20121109,NG,1,sell,1,8.229
20121114,NG,1,liqShort,0,8.529
20121128,NG,1,sell,1,8.373
20130117,NG,1,liqShort,0,8.042
20130207,NG,1,sell,1,7.857
20130225,NG,1,liqShort,0,7.907
20130320,NG,1,buy,1,8.467
20130516,NG,1,sell,1,8.376
20130517,NG,1,liqShort,0,8.533
20130620,NG,1,sell,1,8.243
20130710,NG,1,liqShort,0,8.148
20130805,NG,1,sell,1,7.693
20130917,NG,1,liqShort,0,8.068
20131010,NG,1,buy,1,8.039
20131022,NG,1,liqLong,0,7.892
20131028,NG,1,sell,1,7.934
20131115,NG,1,liqShort,0,7.818
20131206,NG,1,buy,1,8.256
20140707,NG,1,sell,1,9.303
20140805,NG,1,liqShort,0,8.901
20140918,NG,1,sell,1,8.869
20140929,NG,1,liqShort,0,9.007
20141003,NG,1,buy,1,8.957
20141008,NG,1,liqLong,0,8.762
20141008,NG,1,sell,1,8.757
20141031,NG,1,liqShort,0,8.731
20141107,NG,1,buy,1,9.266
20141208,NG,1,sell,1,8.291
20150114,NG,1,liqShort,0,7.823
20150317,NG,1,buy,1,7.506
20150326,NG,1,liqLong,0,7.334
20150508,NG,1,buy,1,7.42
20150528,NG,1,liqLong,0,7.384
20150608,NG,1,buy,1,7.2620000000000005
20150624,NG,1,liqLong,0,7.2780000000000005
20150730,NG,1,sell,1,7.318
20150812,NG,1,liqShort,0,7.443
20150821,NG,1,sell,1,7.218
20150914,NG,1,liqShort,0,7.273
20150922,NG,1,sell,1,7.114
20160107,NG,1,buy,1,6.369
20160111,NG,1,sell,1,6.357
20160129,NG,1,liqShort,0,6.289
20160226,NG,1,sell,1,5.736
20160404,NG,1,buy,1,5.912
20160415,NG,1,liqLong,0,5.766
20160429,NG,1,buy,1,5.92
20160516,NG,1,liqLong,0,5.775
20160607,NG,1,buy,1,6.028
20161102,NG,1,sell,1,5.967
20161129,NG,1,liqShort,0,6.349
20161205,NG,1,buy,1,6.571
20161216,NG,1,liqLong,0,6.368
20170109,NG,1,sell,1,6.085
20170110,NG,1,buy,1,6.252
20170131,NG,1,liqLong,0,6.118
20170222,NG,1,sell,1,5.544
20170407,NG,1,liqShort,0,6.081
20170505,NG,1,buy,1,5.961
20170508,NG,1,sell,1,5.856
20170510,NG,1,liqShort,0,5.997
20170523,NG,1,sell,1,5.9190000000000005
20170628,NG,1,liqShort,0,5.675
20170706,NG,1,sell,1,5.427
