19780310,79.875,79.875,79.844,79.844,10.0
19780313,80.0,80.0,79.875,79.875,6.0
19780314,79.688,79.688,79.688,79.688,1.0
19780315,79.75,79.75,79.75,79.75,16.0
19780316,79.75,79.75,79.75,79.75,0.0
19780317,79.781,79.781,79.781,79.781,0.0
19780320,79.844,80.0,79.844,80.0,13.0
19780321,80.0,80.031,80.0,80.0,10.0
19780322,79.781,79.813,79.656,79.656,4.0
19780323,79.438,79.438,79.438,79.438,50.0
19780327,79.188,79.188,79.188,79.188,6.0
19780328,79.219,79.219,79.125,79.125,7.0
19780329,79.0,79.125,79.0,79.125,115.0
19780330,79.0,79.0,79.0,79.0,0.0
19780331,78.625,78.625,78.625,78.625,0.0
19780403,78.594,78.688,78.594,78.688,12.0
19780404,78.75,78.75,78.75,78.75,0.0
19780405,78.656,78.656,78.469,78.469,3.0
19780406,78.469,78.469,78.469,78.469,0.0
19780407,78.469,78.469,78.438,78.438,15.0
19780410,78.438,78.438,78.438,78.438,0.0
19780411,78.344,78.344,78.313,78.313,3.0
19780412,78.313,78.313,78.281,78.281,6.0
19780413,78.281,78.344,78.281,78.344,16.0
19780414,78.656,78.656,78.656,78.656,1.0
19780417,78.75,78.75,78.75,78.75,0.0
19780418,78.781,78.781,78.781,78.781,4.0
19780419,78.438,78.438,78.438,78.438,3.0
19780420,78.375,78.375,78.375,78.375,0.0
19780421,78.375,78.375,78.281,78.281,6.0
19780424,78.125,78.125,78.125,78.125,0.0
19780425,78.219,78.25,78.219,78.25,1.0
19780426,78.281,78.281,78.031,78.031,3.0
19780427,77.969,77.969,77.969,77.969,0.0
19780428,78.0,78.094,78.0,78.063,51.0
19780501,78.063,78.063,78.063,78.063,1.0
19780502,78.0,78.0,78.0,78.0,1.0
19780503,78.031,78.031,77.938,77.938,13.0
19780504,78.188,78.188,78.188,78.188,0.0
19780505,77.688,77.688,77.688,77.688,0.0
19780508,77.719,77.719,77.594,77.625,33.0
19780509,77.688,77.844,77.688,77.781,76.0
19780510,77.844,77.844,77.844,77.844,20.0
19780511,77.844,77.844,77.844,77.844,15.0
19780512,77.781,77.844,77.781,77.844,27.0
19780515,77.875,77.969,77.875,77.969,2.0
19780516,77.969,77.969,77.938,77.938,39.0
19780517,77.969,78.125,77.969,78.125,3.0
19780518,77.563,77.563,77.563,77.563,7.0
19780519,77.469,77.469,77.469,77.469,0.0
19780522,77.5,77.531,77.5,77.5,101.0
19780523,77.5,77.5,77.5,77.5,2.0
19780524,77.281,77.281,77.281,77.281,3.0
19780525,77.094,77.094,77.063,77.063,24.0
19780526,76.875,76.875,76.875,76.875,11.0
19780530,76.781,76.781,76.781,76.781,1.0
19780531,76.875,76.875,76.75,76.75,1.0
19780601,76.75,76.844,76.75,76.844,3.0
19780602,77.031,77.031,77.031,77.031,0.0
19780605,77.281,77.281,77.063,77.156,162.0
19780606,77.344,77.344,77.344,77.344,14.0
19780607,77.469,77.469,77.469,77.469,62.0
19780608,77.313,77.313,77.313,77.313,19.0
19780609,77.219,77.219,77.219,77.219,53.0
19780612,77.25,77.25,77.25,77.25,43.0
19780613,77.25,77.25,77.156,77.156,92.0
19780614,77.219,77.219,77.219,77.219,0.0
19780615,77.188,77.188,77.188,77.188,15.0
19780616,77.031,77.031,77.031,77.031,34.0
19780619,76.969,76.969,76.938,76.938,13.0
19780620,76.813,76.813,76.719,76.719,76.0
19780621,76.563,76.563,76.406,76.406,15.0
19780622,76.469,76.469,76.438,76.438,98.0
19780623,76.25,76.25,76.219,76.25,117.0
19780626,76.188,76.219,76.125,76.125,151.0
19780627,76.219,76.25,76.219,76.25,193.0
19780628,76.375,76.375,76.375,76.375,29.0
19780629,76.438,76.438,76.281,76.281,120.0
19780630,76.094,76.188,76.094,76.188,37.0
19780703,76.188,76.188,76.188,76.188,0.0
19780705,76.094,76.094,76.063,76.063,26.0
19780706,76.031,76.063,76.031,76.063,48.0
19780707,75.969,75.969,75.75,75.75,42.0
19780710,75.656,75.656,75.531,75.531,50.0
19780711,75.625,75.688,75.531,75.625,41.0
19780712,75.719,75.781,75.656,75.656,27.0
19780713,75.5,75.531,75.469,75.5,39.0
19780714,75.625,75.781,75.625,75.75,28.0
19780717,75.969,76.063,75.969,76.063,26.0
19780718,76.125,76.25,76.125,76.25,261.0
19780719,76.5,76.5,76.375,76.375,187.0
19780720,76.375,76.375,76.125,76.156,63.0
19780721,76.125,76.125,76.063,76.094,447.0
19780724,75.969,75.969,75.969,75.969,100.0
19780725,75.969,75.969,75.969,75.969,18.0
19780726,76.188,76.188,76.156,76.156,60.0
19780727,76.563,76.781,76.563,76.719,163.0
19780728,76.906,77.0,76.906,77.0,28.0
19780731,76.969,77.0,76.781,76.781,31.0
19780801,76.656,76.813,76.656,76.813,70.0
19780802,77.438,77.438,77.438,77.438,5.0
19780803,77.438,78.063,77.438,78.063,202.0
19780804,78.688,78.688,77.75,77.969,484.0
19780807,77.875,78.031,77.875,78.031,746.0
19780808,78.281,78.344,78.281,78.344,38.0
19780809,78.594,78.594,78.313,78.344,68.0
19780810,77.719,77.781,77.719,77.719,174.0
19780811,77.781,77.781,77.531,77.656,31.0
19780814,77.438,77.438,77.219,77.219,32.0
19780815,76.875,77.344,76.875,77.344,36.0
19780816,77.469,77.469,76.781,76.781,108.0
19780817,76.719,77.219,76.719,77.219,1.0
19780818,77.031,77.281,76.813,77.281,158.0
19780821,77.5,77.844,77.5,77.844,96.0
19780822,77.969,78.0,77.781,77.844,76.0
19780823,78.313,78.469,78.281,78.469,294.0
