20100111,GC,1,buy,1,1387.3
20100121,GC,1,liqLong,0,1351.2
20100128,GC,1,sell,1,1320.6000000000001
20100217,GC,1,liqShort,0,1364.1
20100222,GC,1,buy,1,1366.3999999999999
20100322,GC,1,liqLong,0,1334.8000000000002
20100324,GC,1,sell,1,1326.0
20100405,GC,1,liqShort,0,1365.8
20100407,GC,1,buy,1,1375.6999999999998
20100521,GC,1,liqLong,0,1409.3000000000002
20100608,GC,1,buy,1,1486.1999999999998
20100701,GC,1,sell,1,1436.2
20100806,GC,1,liqShort,0,1437.8999999999999
20100813,GC,1,buy,1,1451.3
20101021,GC,1,liqLong,0,1557.1000000000001
20101104,GC,1,buy,1,1619.8
20101116,GC,1,liqLong,0,1578.8
20101206,GC,1,buy,1,1656.0
20101208,GC,1,liqLong,0,1609.0
20110107,GC,1,sell,1,1591.6000000000001
20110208,GC,1,liqShort,0,1590.1999999999998
20110301,GC,1,buy,1,1654.6
20110315,GC,1,liqLong,0,1617.1
20110324,GC,1,buy,1,1674.8999999999999
20110624,GC,1,sell,1,1738.3000000000002
20110711,GC,1,liqShort,0,1776.6999999999998
20110712,GC,1,buy,1,1786.3999999999999
20110825,GC,1,liqLong,0,1949.9
20110906,GC,1,buy,1,2142.2
20110907,GC,1,liqLong,0,2052.2
20110923,GC,1,sell,1,1929.5
20111011,GC,1,liqShort,0,1905.8
20111215,GC,1,sell,1,1798.7
20120117,GC,1,liqShort,0,1881.6999999999998
20120222,GC,1,buy,1,1985.8999999999999
20120229,GC,1,liqLong,0,1928.8
20120404,GC,1,sell,1,1842.7
20120727,GC,1,liqShort,0,1836.1
20120822,GC,1,buy,1,1852.8
20121015,GC,1,liqLong,0,1960.8
20121207,GC,1,sell,1,1889.0
20121212,GC,1,liqShort,0,1928.0
20121218,GC,1,sell,1,1887.1000000000001
20130117,GC,1,liqShort,0,1898.6
20130211,GC,1,sell,1,1854.0
20130318,GC,1,liqShort,0,1799.8999999999999
20130403,GC,1,sell,1,1755.2
20130723,GC,1,liqShort,0,1532.5
20130815,GC,1,buy,1,1547.0
20130910,GC,1,liqLong,0,1556.5
20131001,GC,1,sell,1,1489.2
20131022,GC,1,liqShort,0,1528.6999999999998
20131025,GC,1,buy,1,1551.6999999999998
20131105,GC,1,liqLong,0,1503.3000000000002
20131120,GC,1,sell,1,1458.2
20131210,GC,1,liqShort,0,1455.6999999999998
20131219,GC,1,sell,1,1407.7
20140121,GC,1,buy,1,1453.1
20140320,GC,1,liqLong,0,1524.5
20140422,GC,1,sell,1,1475.3000000000002
20140505,GC,1,liqShort,0,1504.6999999999998
20140527,GC,1,sell,1,1469.9
20140612,GC,1,liqShort,0,1465.3999999999999
20140701,GC,1,buy,1,1529.5
20140715,GC,1,liqLong,0,1498.5
20140821,GC,1,sell,1,1476.2
20141009,GC,1,liqShort,0,1428.1
20141031,GC,1,sell,1,1378.5
20141118,GC,1,liqShort,0,1388.3
20141201,GC,1,buy,1,1411.8999999999999
20141217,GC,1,liqLong,0,1380.9
