EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20020131,-793.75,1212.5,-7543.75,-4491.82,2854.69,-15270.9,-2050.0,33295.0,0,-7590.0,-4350.0,8788.8,-3660.0,-263437.5,-325275.0,312.5,-548.5,-5375.0,3177.2,-10737.5,3575.0,
20020228,-768.75,1212.5,-9162.5,-5807.22,2854.69,-16727.55,-2050.0,34235.0,0,-7590.0,-6540.0,7600.6,-3330.0,-263437.5,-325275.0,312.5,-548.5,-5375.0,3882.8,-10737.5,3575.0,
20020328,-2368.75,68.75,-9162.5,-5807.22,3151.56,-15790.05,-2050.0,30250.0,0,-7590.0,-3060.0,7600.6,-2670.0,-207187.5,-325275.0,312.5,-548.0,-5375.0,3614.0,-8225.0,3355.0,
20020430,-2368.75,68.75,-9162.5,-7761.88,1232.61,-19153.3,-2050.0,30250.0,0,-6260.0,2060.0,10200.4,-2120.0,-320550.0,-389075.0,275.0,-555.0,-5375.0,4252.4,-10806.25,2750.0,
20020531,1431.25,3618.75,-9037.5,-7761.88,1232.61,-19153.3,-1012.5,31650.0,0,-8820.0,-3720.0,7693.4,-290.0,-320550.0,-389075.0,-262.5,-436.5,-5912.5,3463.2,-10806.25,1970.0,
20020628,8531.25,7981.25,-4687.5,-7918.12,1232.61,-20090.8,2862.5,34760.0,0,-8820.0,-4200.0,7693.4,-1650.0,-369850.0,-401575.0,-262.5,-453.5,-4650.0,2875.6,-10806.25,1970.0,
20020731,6831.25,7543.75,-2575.0,-4543.12,2966.98,-16934.55,6787.5,36550.0,0,-8820.0,-3940.0,7693.4,-1720.0,-369850.0,-434950.0,912.5,-359.0,-3600.0,2265.6,-10806.25,3365.0,
20020830,7493.75,8356.25,-3287.5,-3371.25,3810.73,-13184.55,6562.5,36970.0,-30800.0,-8470.0,-6620.0,7693.4,-1720.0,-401100.0,-426450.0,1950.0,-338.5,-1800.0,2265.6,-10806.25,2355.0,
20020930,6250.0,6962.5,-4843.75,753.75,6920.11,-8622.05,11612.5,39130.0,75500.0,-7000.0,-3740.0,10704.8,-1720.0,-327350.0,-466450.0,1125.0,-379.5,-475.0,2265.6,-11518.75,1215.0,
20021031,6250.0,5737.5,-4843.75,-3219.7,3861.79,-14076.95,7912.5,36940.0,-6260.0,-9070.0,-3560.0,7899.6,-1720.0,-405187.5,-444950.0,1075.0,-446.0,-187.5,3251.2,-7225.0,1215.0,
20021129,5437.5,4025.0,-6556.25,-3219.7,3861.79,-14076.95,7912.5,38570.0,-6260.0,-9210.0,-3120.0,7899.6,-1720.0,-305187.5,-465850.0,1075.0,-410.5,-1512.5,3307.2,-5481.25,2055.0,
20021231,12137.5,4025.0,-5256.25,-5300.05,2160.84,-14076.95,7912.5,35970.0,-6260.0,-10120.0,2770.0,7899.6,-1720.0,-433987.5,-372350.0,1075.0,-549.0,-1512.5,3531.2,-9393.75,2545.0,
