Date,EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20000320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,499324.0
20000321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,498931.0
20000322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,498026.0
20000323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,496550.0
20000324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,496226.0
20000327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,496722.0
20000328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,496093.0
20000329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,495195.0
20000330,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,495284.0
20000331,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,495934.0
20000403,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,495883.0
20000404,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,495691.0
20000405,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,494768.0
20000406,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,494017.0
20000407,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,494589.0
20000410,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,495076.0
20000411,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,493933.0
20000412,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,493120.0
20000413,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,493808.0
20000414,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,494271.0
20000417,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,493432.0
20000418,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,493122.0
20000419,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,494130.0
20000420,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,493988.0
20000424,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,493984.0
20000425,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,492854.0
20000426,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,492527.0
20000427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,491186.0
20000428,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,491495.0
20000501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,491515.0
20000502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,491198.0
20000503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,491137.0
20000504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,491483.0
20000505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,491244.0
20000508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,490508.0
20000509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,490441.0
20000510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,491042.0
20000511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,491558.0
20000512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,491870.0
20000515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,491537.0
20000516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,491526.0
20000517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,491235.0
20000518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,491121.0
20000519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,491590.0
20000522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,492075.0
20000523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,492022.0
20000524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,491895.0
20000525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,491806.0
20000526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,491925.0
20000530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,491477.0
20000531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,491334.0
20000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,491390.0
20000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,491819.0
20000605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,491400.0
20000606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,491381.0
20000607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,491392.0
20000608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,491414.0
20000609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,491851.0
20000612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,492011.0
20000613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,492294.0
20000614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,492631.0
20000615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,492170.0
20000616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,491725.0
20000619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,492216.0
20000620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,492457.0
20000621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,492428.0
20000622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,492309.0
20000623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,492414.0
20000626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,489836.0
